shipping_id,order_id,shipping_date,shipping_address,shipping_method
73070,37160,2024-04-29,Address_73070,Standard
73071,123800,2024-02-23,Address_73071,Express
73072,62819,2024-11-10,Address_73072,Express
73073,169002,2024-03-18,Address_73073,Standard
73074,107530,2024-03-20,Address_73074,Express
73075,12545,2024-07-10,Address_73075,Express
73076,110993,2024-07-12,Address_73076,Standard
73077,110557,2024-03-22,Address_73077,Standard
73078,166608,2024-04-19,Address_73078,Express
73079,46631,2024-06-24,Address_73079,Standard
73080,120043,2024-11-10,Address_73080,Express
73081,5095,2024-04-14,Address_73081,Standard
73082,144574,2024-09-16,Address_73082,Standard
73083,37495,2024-06-27,Address_73083,Express
73084,140795,2024-10-14,Address_73084,Standard
73085,5168,2024-08-01,Address_73085,Standard
73086,103147,2024-09-12,Address_73086,Standard
73087,32108,2024-09-20,Address_73087,Express
73088,155179,2024-06-17,Address_73088,Standard
73089,74654,2024-06-25,Address_73089,Express
73090,12350,2024-03-15,Address_73090,Standard
73091,53958,2024-03-09,Address_73091,Express
73092,12496,2024-07-19,Address_73092,Express
73093,62546,2024-10-13,Address_73093,Express
73094,137035,2024-01-28,Address_73094,Standard
73095,105063,2024-02-21,Address_73095,Standard
73096,133813,2024-01-09,Address_73096,Express
73097,18088,2024-04-07,Address_73097,Standard
73098,37052,2024-02-14,Address_73098,Express
73099,72017,2024-05-15,Address_73099,Standard
73100,142743,2024-03-06,Address_73100,Standard
73101,127380,2024-05-31,Address_73101,Standard
73102,87096,2024-01-13,Address_73102,Express
73103,108727,2024-06-08,Address_73103,Express
73104,77029,2024-02-16,Address_73104,Standard
73105,161900,2024-11-07,Address_73105,Standard
73106,153354,2024-02-07,Address_73106,Express
73107,72980,2024-10-25,Address_73107,Express
73108,8663,2024-09-17,Address_73108,Standard
73109,84269,2024-12-06,Address_73109,Express
73110,7258,2024-06-23,Address_73110,Express
73111,21079,2024-09-09,Address_73111,Standard
73112,10757,2024-12-25,Address_73112,Express
73113,5529,2024-03-26,Address_73113,Express
73114,22667,2024-09-08,Address_73114,Standard
73115,161428,2024-11-28,Address_73115,Express
73116,28161,2024-05-23,Address_73116,Standard
73117,59496,2024-01-13,Address_73117,Standard
73118,147783,2024-01-28,Address_73118,Standard
73119,67279,2024-11-07,Address_73119,Standard
73120,34246,2024-12-26,Address_73120,Standard
73121,67091,2024-03-07,Address_73121,Standard
73122,112403,2024-12-20,Address_73122,Standard
73123,44617,2024-12-30,Address_73123,Express
73124,23784,2024-10-27,Address_73124,Express
73125,160012,2024-07-15,Address_73125,Standard
73126,73405,2024-09-15,Address_73126,Standard
73127,24020,2024-04-01,Address_73127,Standard
73128,86883,2024-09-06,Address_73128,Express
73129,5654,2024-08-30,Address_73129,Standard
73130,51387,2024-12-24,Address_73130,Standard
73131,84782,2024-01-23,Address_73131,Standard
73132,75601,2024-08-11,Address_73132,Standard
73133,43823,2024-08-09,Address_73133,Express
73134,42580,2024-02-12,Address_73134,Standard
73135,141115,2024-01-12,Address_73135,Standard
73136,1334,2024-02-29,Address_73136,Standard
73137,84176,2024-06-15,Address_73137,Standard
73138,11762,2024-07-04,Address_73138,Standard
73139,24552,2024-10-25,Address_73139,Express
73140,150248,2024-10-31,Address_73140,Express
73141,112011,2024-12-12,Address_73141,Express
73142,161594,2024-09-27,Address_73142,Standard
73143,54247,2024-12-11,Address_73143,Standard
73144,29992,2024-03-03,Address_73144,Express
73145,125563,2024-02-09,Address_73145,Standard
73146,77304,2024-06-07,Address_73146,Express
73147,74083,2024-07-07,Address_73147,Express
73148,14611,2024-05-12,Address_73148,Standard
73149,27200,2024-01-23,Address_73149,Standard
73150,54532,2024-10-28,Address_73150,Standard
73151,166701,2024-06-18,Address_73151,Express
73152,79888,2024-02-13,Address_73152,Standard
73153,85912,2024-04-11,Address_73153,Standard
73154,91688,2024-02-02,Address_73154,Express
73155,141230,2024-09-01,Address_73155,Express
73156,130020,2024-02-05,Address_73156,Express
73157,73708,2024-07-04,Address_73157,Standard
73158,151479,2024-08-21,Address_73158,Standard
73159,66210,2024-01-24,Address_73159,Standard
73160,100131,2024-02-23,Address_73160,Express
73161,102216,2024-04-07,Address_73161,Express
73162,68324,2024-01-04,Address_73162,Express
73163,144204,2024-08-14,Address_73163,Standard
73164,23050,2024-09-28,Address_73164,Express
73165,37540,2024-01-03,Address_73165,Express
73166,25495,2024-07-07,Address_73166,Express
73167,128887,2024-02-21,Address_73167,Standard
73168,154128,2024-04-02,Address_73168,Standard
73169,142881,2024-07-13,Address_73169,Express
73170,147367,2024-11-27,Address_73170,Express
73171,98983,2024-02-11,Address_73171,Standard
73172,112530,2024-02-11,Address_73172,Standard
73173,106820,2024-11-06,Address_73173,Standard
73174,76185,2024-11-06,Address_73174,Standard
73175,72292,2024-07-21,Address_73175,Express
73176,38979,2024-06-20,Address_73176,Express
73177,64930,2024-08-04,Address_73177,Express
73178,77794,2024-01-22,Address_73178,Express
73179,147686,2024-08-18,Address_73179,Express
73180,125966,2024-10-22,Address_73180,Standard
73181,124872,2024-05-29,Address_73181,Standard
73182,81070,2024-01-11,Address_73182,Express
73183,158447,2024-09-28,Address_73183,Standard
73184,89447,2024-10-19,Address_73184,Standard
73185,146134,2024-04-20,Address_73185,Express
73186,16574,2024-11-04,Address_73186,Express
73187,56006,2024-10-10,Address_73187,Express
73188,54624,2024-08-11,Address_73188,Express
73189,161685,2024-06-24,Address_73189,Express
73190,168975,2024-06-13,Address_73190,Express
73191,90405,2024-11-26,Address_73191,Express
73192,130826,2024-03-29,Address_73192,Express
73193,162162,2024-07-04,Address_73193,Standard
73194,58816,2024-11-04,Address_73194,Express
73195,151315,2024-07-29,Address_73195,Express
73196,53915,2024-11-25,Address_73196,Express
73197,108858,2024-03-26,Address_73197,Express
73198,22614,2024-02-29,Address_73198,Express
73199,43883,2024-10-28,Address_73199,Standard
73200,90306,2024-10-09,Address_73200,Standard
73201,44043,2024-03-25,Address_73201,Express
73202,71921,2024-11-27,Address_73202,Express
73203,2735,2024-03-04,Address_73203,Standard
73204,130370,2024-07-15,Address_73204,Express
73205,150737,2024-04-04,Address_73205,Express
73206,74925,2024-02-03,Address_73206,Standard
73207,132548,2024-11-28,Address_73207,Standard
73208,94894,2024-02-04,Address_73208,Express
73209,82399,2024-01-16,Address_73209,Standard
73210,57139,2024-11-17,Address_73210,Standard
73211,134629,2024-09-27,Address_73211,Standard
73212,159603,2024-08-02,Address_73212,Standard
73213,111058,2024-10-15,Address_73213,Standard
73214,124541,2024-08-25,Address_73214,Express
73215,72506,2024-03-04,Address_73215,Express
73216,139007,2024-01-17,Address_73216,Standard
73217,98327,2024-09-18,Address_73217,Standard
73218,72691,2024-12-21,Address_73218,Express
73219,21504,2024-02-08,Address_73219,Express
73220,57491,2024-02-20,Address_73220,Express
73221,73408,2024-11-14,Address_73221,Express
73222,140101,2024-12-29,Address_73222,Standard
73223,129417,2024-06-01,Address_73223,Standard
73224,104902,2024-05-01,Address_73224,Express
73225,96224,2024-10-18,Address_73225,Standard
73226,98170,2024-02-13,Address_73226,Standard
73227,160067,2024-06-24,Address_73227,Standard
73228,96400,2024-03-20,Address_73228,Express
73229,114612,2024-10-20,Address_73229,Express
73230,169237,2024-03-19,Address_73230,Express
73231,2686,2024-08-15,Address_73231,Standard
73232,94792,2024-10-25,Address_73232,Express
73233,40239,2024-05-20,Address_73233,Express
73234,28658,2024-12-22,Address_73234,Express
73235,82153,2024-12-02,Address_73235,Standard
73236,38580,2024-11-21,Address_73236,Express
73237,26814,2024-03-10,Address_73237,Express
73238,123693,2024-03-26,Address_73238,Standard
73239,48306,2024-02-13,Address_73239,Express
73240,74986,2024-11-25,Address_73240,Express
73241,6568,2024-07-01,Address_73241,Standard
73242,52962,2024-02-05,Address_73242,Standard
73243,111026,2024-07-29,Address_73243,Standard
73244,3101,2024-05-27,Address_73244,Standard
73245,8828,2024-06-08,Address_73245,Standard
73246,116296,2024-06-05,Address_73246,Express
73247,18501,2024-06-28,Address_73247,Standard
73248,110068,2024-10-17,Address_73248,Standard
73249,50338,2024-12-09,Address_73249,Express
73250,30677,2024-05-31,Address_73250,Express
73251,68819,2024-07-14,Address_73251,Standard
73252,127490,2024-10-23,Address_73252,Express
73253,81778,2024-05-08,Address_73253,Express
73254,131236,2024-04-19,Address_73254,Standard
73255,61768,2024-01-14,Address_73255,Standard
73256,121924,2024-11-01,Address_73256,Standard
73257,153310,2024-03-24,Address_73257,Express
73258,120313,2024-11-03,Address_73258,Express
73259,161004,2024-03-09,Address_73259,Express
73260,131211,2024-10-14,Address_73260,Express
73261,83973,2024-12-10,Address_73261,Express
73262,103864,2024-07-08,Address_73262,Standard
73263,124327,2024-01-28,Address_73263,Express
73264,11355,2024-02-03,Address_73264,Standard
73265,32078,2024-11-11,Address_73265,Express
73266,20197,2024-09-04,Address_73266,Standard
73267,40805,2024-08-24,Address_73267,Standard
73268,22379,2024-06-05,Address_73268,Express
73269,70168,2024-07-06,Address_73269,Standard
73270,51467,2024-01-11,Address_73270,Standard
73271,135036,2024-08-21,Address_73271,Standard
73272,76942,2024-10-12,Address_73272,Express
73273,168837,2024-11-03,Address_73273,Standard
73274,62690,2024-12-30,Address_73274,Standard
73275,130047,2024-08-02,Address_73275,Express
73276,100863,2024-03-20,Address_73276,Standard
73277,91643,2024-01-14,Address_73277,Standard
73278,136895,2024-08-14,Address_73278,Standard
73279,31658,2024-05-06,Address_73279,Express
73280,93108,2024-07-15,Address_73280,Standard
73281,19225,2024-03-07,Address_73281,Express
73282,142384,2024-04-08,Address_73282,Express
73283,103490,2024-04-23,Address_73283,Standard
73284,133372,2024-05-18,Address_73284,Standard
73285,13767,2024-04-23,Address_73285,Standard
73286,81268,2024-11-07,Address_73286,Express
73287,27385,2024-08-14,Address_73287,Express
73288,153858,2024-11-14,Address_73288,Express
73289,33034,2024-08-28,Address_73289,Standard
73290,45192,2024-12-30,Address_73290,Standard
73291,94037,2024-05-22,Address_73291,Standard
73292,99070,2024-05-05,Address_73292,Standard
73293,84005,2024-03-04,Address_73293,Standard
73294,58963,2024-04-25,Address_73294,Standard
73295,57750,2024-05-01,Address_73295,Standard
73296,71155,2024-08-09,Address_73296,Standard
73297,126736,2024-07-06,Address_73297,Express
73298,160910,2024-02-11,Address_73298,Standard
73299,159969,2024-08-24,Address_73299,Express
73300,85034,2024-03-12,Address_73300,Standard
73301,164393,2024-11-03,Address_73301,Standard
73302,1979,2024-09-30,Address_73302,Express
73303,118685,2024-07-16,Address_73303,Standard
73304,45279,2024-05-02,Address_73304,Standard
73305,165116,2024-07-15,Address_73305,Standard
73306,68148,2024-02-01,Address_73306,Standard
73307,74068,2024-10-10,Address_73307,Express
73308,23483,2024-10-30,Address_73308,Standard
73309,52043,2024-12-26,Address_73309,Express
73310,145814,2024-12-11,Address_73310,Standard
73311,10870,2024-11-12,Address_73311,Express
73312,6865,2024-03-22,Address_73312,Express
73313,129443,2024-03-23,Address_73313,Express
73314,138310,2024-12-26,Address_73314,Standard
73315,157202,2024-09-13,Address_73315,Standard
73316,34757,2024-04-02,Address_73316,Standard
73317,22188,2024-10-27,Address_73317,Standard
73318,121320,2024-02-27,Address_73318,Express
73319,119660,2024-06-05,Address_73319,Express
73320,33305,2024-05-22,Address_73320,Standard
73321,116226,2024-10-01,Address_73321,Standard
73322,47043,2024-03-11,Address_73322,Express
73323,12895,2024-12-10,Address_73323,Express
73324,110108,2024-05-07,Address_73324,Standard
73325,24630,2024-12-27,Address_73325,Express
73326,81876,2024-02-06,Address_73326,Express
73327,107063,2024-12-13,Address_73327,Standard
73328,92663,2024-09-07,Address_73328,Standard
73329,93496,2024-12-16,Address_73329,Express
73330,69511,2024-03-03,Address_73330,Express
73331,63517,2024-06-25,Address_73331,Express
73332,17442,2024-07-27,Address_73332,Standard
73333,101724,2024-10-22,Address_73333,Standard
73334,89664,2024-05-10,Address_73334,Express
73335,162636,2024-07-23,Address_73335,Standard
73336,16914,2024-03-31,Address_73336,Standard
73337,75996,2024-07-27,Address_73337,Express
73338,96456,2024-04-17,Address_73338,Standard
73339,41720,2024-11-18,Address_73339,Standard
73340,106551,2024-10-12,Address_73340,Express
73341,114853,2024-11-28,Address_73341,Standard
73342,90611,2024-03-14,Address_73342,Standard
73343,47752,2024-06-22,Address_73343,Standard
73344,2441,2024-01-13,Address_73344,Standard
73345,168604,2024-09-28,Address_73345,Express
73346,129048,2024-02-07,Address_73346,Express
73347,93353,2024-05-30,Address_73347,Express
73348,2344,2024-11-09,Address_73348,Express
73349,98720,2024-12-29,Address_73349,Standard
73350,1119,2024-04-17,Address_73350,Standard
73351,45381,2024-09-05,Address_73351,Standard
73352,30970,2024-09-18,Address_73352,Standard
73353,16050,2024-10-28,Address_73353,Standard
73354,87077,2024-01-13,Address_73354,Standard
73355,149993,2024-06-20,Address_73355,Standard
73356,30226,2024-11-27,Address_73356,Standard
73357,47225,2024-08-05,Address_73357,Standard
73358,127367,2024-08-18,Address_73358,Express
73359,128306,2024-03-10,Address_73359,Standard
73360,154665,2024-11-27,Address_73360,Standard
73361,140687,2024-11-14,Address_73361,Standard
73362,92310,2024-04-20,Address_73362,Standard
73363,103055,2024-07-10,Address_73363,Standard
73364,114272,2024-04-16,Address_73364,Express
73365,53553,2024-01-09,Address_73365,Express
73366,160224,2024-02-13,Address_73366,Express
73367,62280,2024-12-02,Address_73367,Express
73368,73469,2024-10-15,Address_73368,Standard
73369,55369,2024-07-03,Address_73369,Express
73370,132978,2024-06-02,Address_73370,Standard
73371,54127,2024-05-19,Address_73371,Standard
73372,77465,2024-10-17,Address_73372,Express
73373,121646,2024-06-01,Address_73373,Express
73374,13274,2024-12-13,Address_73374,Express
73375,153705,2024-10-12,Address_73375,Express
73376,97534,2024-04-22,Address_73376,Standard
73377,103218,2024-11-11,Address_73377,Standard
73378,61369,2024-01-26,Address_73378,Standard
73379,56877,2024-03-18,Address_73379,Express
73380,51279,2024-04-27,Address_73380,Standard
73381,140352,2024-02-16,Address_73381,Express
73382,72428,2024-03-11,Address_73382,Express
73383,23039,2024-01-29,Address_73383,Express
73384,135201,2024-12-10,Address_73384,Standard
73385,19434,2024-02-23,Address_73385,Standard
73386,150883,2024-09-14,Address_73386,Standard
73387,149440,2024-06-06,Address_73387,Standard
73388,142679,2024-08-15,Address_73388,Standard
73389,26914,2024-10-21,Address_73389,Express
73390,4042,2024-10-25,Address_73390,Express
73391,74934,2024-03-04,Address_73391,Standard
73392,142282,2024-09-20,Address_73392,Express
73393,117461,2024-07-28,Address_73393,Express
73394,15809,2024-09-29,Address_73394,Express
73395,138623,2024-06-09,Address_73395,Standard
73396,74999,2024-05-14,Address_73396,Express
73397,82646,2024-01-01,Address_73397,Express
73398,38693,2024-10-19,Address_73398,Standard
73399,10805,2024-05-13,Address_73399,Express
73400,153059,2024-05-26,Address_73400,Express
73401,143900,2024-05-05,Address_73401,Express
73402,104324,2024-11-08,Address_73402,Standard
73403,40930,2024-07-24,Address_73403,Standard
73404,29603,2024-04-09,Address_73404,Standard
73405,92731,2024-08-15,Address_73405,Standard
73406,22000,2024-05-31,Address_73406,Express
73407,43599,2024-09-16,Address_73407,Standard
73408,49696,2024-07-01,Address_73408,Standard
73409,114629,2024-08-25,Address_73409,Standard
73410,21229,2024-06-02,Address_73410,Standard
73411,48141,2024-10-22,Address_73411,Express
73412,24875,2024-03-04,Address_73412,Express
73413,64325,2024-12-15,Address_73413,Standard
73414,18733,2024-08-20,Address_73414,Express
73415,107164,2024-06-14,Address_73415,Standard
73416,48888,2024-11-06,Address_73416,Express
73417,37610,2024-04-13,Address_73417,Standard
73418,92799,2024-07-21,Address_73418,Express
73419,143112,2024-08-20,Address_73419,Express
73420,22411,2024-04-01,Address_73420,Express
73421,81085,2024-12-17,Address_73421,Standard
73422,154693,2024-04-06,Address_73422,Standard
73423,160371,2024-01-12,Address_73423,Express
73424,146833,2024-10-03,Address_73424,Express
73425,47331,2024-01-16,Address_73425,Express
73426,50066,2024-02-07,Address_73426,Standard
73427,112960,2024-11-29,Address_73427,Express
73428,2924,2024-07-20,Address_73428,Standard
73429,128595,2024-07-30,Address_73429,Standard
73430,31939,2024-07-24,Address_73430,Standard
73431,70687,2024-03-15,Address_73431,Express
